"Study","rstudent","dffits","cook.d","cov.r","tau2.del","QE.del","hat","weight","ResponseVariable","IsInfluential"
112,0.843081591799989,0.0572948888338785,0.0032853510965572,1.00575949006159,0.0194418261600106,11415.8515876921,0.00462623533010625,0.462623533010625,"Biodiversity",FALSE
113,1.0784694762211,0.0697316121829277,0.00486015594906435,1.00342672940594,0.0193977193546383,11415.0982426684,0.00414963191788058,0.414963191788058,"Biodiversity",FALSE
114,0.565117453193298,0.0392649149017447,0.00154529506929161,1.00794314143378,0.0194865456988004,11416.9543415271,0.00492906246851714,0.492906246851714,"Biodiversity",FALSE
115,0.419231897669901,0.0264322363303296,0.000700039119876494,1.0071837686611,0.0194880491584507,11417.922019589,0.00411541043045871,0.411541043045871,"Biodiversity",FALSE
116,0.0290933110395213,0.00127780345824831,1.64110628489603e-06,1.01145367211969,0.0195452479196179,11418.4044144178,0.00596244562367796,0.596244562367797,"Biodiversity",FALSE
117,1.77888149084379,0.111606464622509,0.0123983952841937,0.996198562285002,0.019232810488154,11410.8594982172,0.00384888875984253,0.384888875984253,"Biodiversity",FALSE
118,-0.0531279448298421,-0.00597528837953302,3.60148704923028e-05,1.01497795438774,0.0195849943697411,11394.8914125211,0.00779495781456543,0.779495781456543,"Biodiversity",FALSE
119,-0.117285748768491,-0.0116427303975122,0.000136722734930481,1.01491539583188,0.0195834504678763,11402.8578199841,0.00779715714948871,0.779715714948871,"Biodiversity",FALSE
120,-0.0210261344921005,-0.00313845192297764,9.93590771356609e-06,1.01500231906677,0.0195854067550282,11380.2468935345,0.00780193107897586,0.780193107897586,"Biodiversity",FALSE
121,-0.0957558641894585,-0.00975369469905996,9.59621193264033e-05,1.01497492911783,0.0195844693099965,11369.5633757654,0.00781373073258458,0.781373073258459,"Biodiversity",FALSE
122,-0.215969184652509,-0.0203343396759993,0.000416939801582768,1.01469123542491,0.0195781843778787,11414.0409085254,0.00779401632925482,0.779401632925482,"Biodiversity",FALSE
123,-0.191296868015227,-0.018175483246362,0.000333142586525786,1.01477801817884,0.0195800038376987,11408.6187204758,0.0078043190954403,0.78043190954403,"Biodiversity",FALSE
124,-0.193983519673005,-0.0184007598716423,0.000341442597659435,1.01475400325994,0.0195796540341163,11412.1147347991,0.00779509892780291,0.779509892780291,"Biodiversity",FALSE
125,-0.233622750655063,-0.0219138840809383,0.000484216624502612,1.0146706038859,0.0195772482638077,11409.4164028004,0.00781243493016802,0.781243493016802,"Biodiversity",FALSE
126,0.0469703557111317,0.00197584691328906,3.90773528804763e-06,1.00496771915163,0.0194717647851928,11418.7895836385,0.00259640063443574,0.259640063443574,"Biodiversity",FALSE
127,0.234653303740284,0.0121917851537347,0.000148805563868909,1.0053576529301,0.019474180039246,11418.5643495912,0.00288273680257053,0.288273680257053,"Biodiversity",FALSE
128,0.272952461199365,0.0149714317738746,0.000224442550668499,1.0058616473621,0.019478928427093,11418.4649284005,0.00318499068729991,0.318499068729991,"Biodiversity",FALSE
129,-1.34535669706368,-0.0860133424798134,0.00738477958933007,1.00132001238275,0.0193480995175847,11416.3936445668,0.00412662869870531,0.412662869870531,"Biodiversity",FALSE
130,0.0263674647576634,0.000989002775707541,9.79803644614108e-07,1.00662983012856,0.0194906909062831,11418.7611971213,0.00345730968765178,0.345730968765178,"Biodiversity",FALSE
131,1.17883069622683,0.0725621432081474,0.00526076224708962,1.00231322366438,0.019380729917522,11415.0046457757,0.00375218283813577,0.375218283813577,"Biodiversity",FALSE
132,0.58521092622941,0.0334584849953407,0.00112059618270253,1.00526137259991,0.0194613782103375,11417.7305793778,0.00331955143988264,0.331955143988264,"Biodiversity",FALSE
133,0.782172242689875,0.0454924603211189,0.00207079981748758,1.00452929381922,0.0194420505104912,11417.0663265666,0.00339755556934817,0.339755556934817,"Biodiversity",FALSE
134,-0.738979822679302,-0.0413916411187375,0.00171440876142563,1.00447035191432,0.0194481257556402,11418.4436106745,0.00308621144362022,0.308621144362023,"Biodiversity",FALSE
135,-1.17547797551556,-0.0661219484536697,0.0043700667019848,1.00224377292501,0.0193929537318289,11417.3707172241,0.00317317292573769,0.317317292573769,"Biodiversity",FALSE
136,-0.818415818208356,-0.0448807923788619,0.00201522526429692,1.00398040633099,0.0194392023708806,11418.3038567017,0.00297130207778651,0.297130207778651,"Biodiversity",FALSE
137,-0.216187250644554,-0.0114814951754692,0.000131948776947209,1.0049121925675,0.0194701621127465,11418.8833010317,0.00260794703271865,0.260794703271865,"Biodiversity",FALSE
138,0.378464158621249,0.0280779986477224,0.000791574813951431,1.01029627185371,0.0195219743121652,11417.0991748079,0.00578444695242785,0.578444695242786,"Biodiversity",FALSE
139,0.00656331368295941,-0.000461031581434428,2.13611175229103e-07,1.01133270334526,0.0195439829330409,11418.4851266148,0.00589543492223473,0.589543492223473,"Biodiversity",FALSE
140,-0.271064563095172,-0.0205274264117057,0.000422939821312973,1.00979058774215,0.0195226393441977,11418.8824292069,0.00525732648114512,0.525732648114512,"Biodiversity",FALSE
141,-0.330252744421434,-0.0274770620395587,0.000759001988244428,1.01174262589325,0.0195412565223222,11418.8829553553,0.00641322913593783,0.641322913593783,"Biodiversity",FALSE
142,-0.231679594582448,-0.0180338317206451,0.000326547889521475,1.01026423061152,0.0195289992335464,11418.8700409161,0.00546146421791164,0.546146421791164,"Biodiversity",FALSE
143,-0.127174942018961,-0.010207845376007,0.000104624477813974,1.01023574186105,0.0195308486066365,11418.7968056723,0.00535662692346518,0.535662692346518,"Biodiversity",FALSE
144,-0.0482103084809815,-0.00459852606641235,2.12459492850382e-05,1.01100187322932,0.0195402043708897,11418.642668988,0.00572538778180598,0.572538778180598,"Biodiversity",FALSE
145,-0.312296416206573,-0.0248427107701173,0.00061992716787164,1.01077420147435,0.0195317423990734,11418.8833528229,0.00585140623851462,0.585140623851463,"Biodiversity",FALSE
146,-0.608489043170595,-0.0425629304109369,0.00181541588183422,1.00759804816828,0.0194826919790559,11418.6025671215,0.00474777857172721,0.474777857172721,"Biodiversity",FALSE
147,-0.578960955032621,-0.0416911045913222,0.00174243866611624,1.00818011956378,0.0194901246917408,11418.6407158611,0.00501480410057708,0.501480410057708,"Biodiversity",FALSE
148,-0.578960955032621,-0.0416911045913222,0.00174243866611624,1.00818011956378,0.0194901246917408,11418.6407158611,0.00501480410057708,0.501480410057708,"Biodiversity",FALSE
149,-0.428240572202121,-0.0323043128185933,0.00104719356569948,1.00953285595783,0.019513091192301,11418.8253974976,0.00539874883194622,0.539874883194622,"Biodiversity",FALSE
150,0.791776098485564,0.066863422608298,0.00448223610976016,1.00951573656514,0.0194699268929128,11403.6222367023,0.00717155755537855,0.717155755537855,"Biodiversity",FALSE
151,-0.489658942096939,-0.0411329642375719,0.00170041173757271,1.01153206372013,0.0195287012816522,11418.6976828738,0.00672578440119836,0.672578440119836,"Biodiversity",FALSE
152,-0.019634739977261,-3.04476129777723e-05,9.27057136794329e-10,1.00000453312768,0.0194154025185202,11418.883332892,2.34284715451649e-06,0.000234284715451649,"Biodiversity",FALSE
153,-1.71438599866064,-0.123369112771691,0.0151066333471145,0.996362554356691,0.0192020102011942,11412.6950951979,0.00530094925764825,0.530094925764825,"Biodiversity",FALSE
154,0.697187681549246,0.0379622044318105,0.00144202974639383,1.00433016804077,0.0194471166450518,11417.5293278648,0.00298907361027657,0.298907361027657,"Biodiversity",FALSE
155,9.84198539856112,1.02418499066284,0.550144140496093,0.60109497902704,0.0100556284597868,7335.74988013406,0.00771803763599197,0.771803763599197,"Biodiversity",TRUE
156,1.15784789061215,0.10332758513312,0.0106420804008618,1.00524430578457,0.0193525613788258,7096.83213776076,0.0078201480356858,0.78201480356858,"Biodiversity",FALSE
157,2.81199411621126,0.25252907610129,0.0604633534048558,0.962563656902157,0.0183498695402687,11247.0374575235,0.00739491198153946,0.739491198153946,"Biodiversity",TRUE
158,1.57422004796805,0.141867953985523,0.0198631367164457,0.997158706983499,0.0191606041162235,10033.0558219531,0.00780363899371411,0.780363899371411,"Biodiversity",FALSE
159,0.00262650528765073,5.7783549614768e-06,3.3389386288928e-11,1.00001318028037,0.0194155001920774,11418.8833431771,6.9123093565497e-06,0.00069123093565497,"Biodiversity",FALSE
160,0.551299187461988,0.0479113323793903,0.00230905137349579,1.0126839401972,0.0195305963253062,11260.0038351407,0.00778406207994538,0.778406207994538,"Biodiversity",FALSE
161,0.037185407000082,0.00116003397630653,1.34604775396759e-06,1.00264524210902,0.0194454290838141,11418.8415571868,0.001384608315067,0.1384608315067,"Biodiversity",FALSE
162,-1.45535207245182,-0.121623818082368,0.014679387416634,1.00021333915532,0.0192511366849603,11406.2157309431,0.0070646667899882,0.70646667899882,"Biodiversity",FALSE
163,-0.24462873551102,-0.0200996855210768,0.0004060362685142,1.01141469717523,0.0195412269401707,11418.8630344692,0.00609066152327298,0.609066152327298,"Biodiversity",FALSE
164,0.0836243147306414,0.0058880341562549,3.49121240399431e-05,1.01344402607083,0.0195670789557167,11417.1737097148,0.00702272758166541,0.702272758166541,"Biodiversity",FALSE
165,-0.0145184362737145,-0.00195423597191377,3.83498929847105e-06,1.01036271476922,0.0195330504318059,11418.633452074,0.00539074308989024,0.539074308989024,"Biodiversity",FALSE
166,-1.01628727030962,-0.0691248633227372,0.00477831840392301,1.00464655142541,0.0194158449418875,11417.5425077148,0.00460447026745361,0.460447026745361,"Biodiversity",FALSE
167,1.06320412387715,0.0932847960512583,0.00869052370764108,1.00655016492116,0.0193888803684953,11348.6463579758,0.0076037800365026,0.76037800365026,"Biodiversity",FALSE
168,0.329751689161562,0.0270367987025325,0.00073579507002675,1.01308000055744,0.0195539073547966,11413.1908603254,0.00720920854264038,0.720920854264038,"Biodiversity",FALSE
169,1.8532426375193,0.160036500625166,0.0251596493849663,0.991327507103853,0.0190386475276489,11366.8980199019,0.00711743525491171,0.711743525491171,"Biodiversity",FALSE
170,-0.39644467527966,-0.0362446321105343,0.00132348560439167,1.01397429222917,0.0195603706252918,7778.02737363125,0.00782424281023987,0.782424281023987,"Biodiversity",FALSE
171,0.0322401920246555,8.36697330596292e-05,7.00062427682968e-09,1.0000130144492,0.0194154962097083,11418.8816870638,6.91273214636062e-06,0.000691273214636062,"Biodiversity",FALSE
172,0.046037883993377,0.00253787547548331,6.46946922083311e-06,1.01069776462439,0.0195365957065124,11418.4710514931,0.00557467018148228,0.557467018148228,"Biodiversity",FALSE
173,0.425393932482292,0.0359268805198712,0.00129911644671309,1.01307261475495,0.0195469763385628,11405.0055689934,0.00748911403945007,0.748911403945007,"Biodiversity",FALSE
174,0.244311476036805,0.00123064107529933,1.51447757370353e-06,1.00004479876162,0.0194158119409115,11418.8133327375,2.55147469410069e-05,0.00255147469410069,"Biodiversity",FALSE
175,3.44621375636045,0.300607795345939,0.0841002509613189,0.942732831012399,0.0178928176515247,11304.3150938984,0.00691720612951721,0.691720612951721,"Biodiversity",TRUE
176,1.98553096311993,0.163513324454201,0.0262666011965501,0.989194397682431,0.0190033314004249,11388.5139449179,0.00648143436305147,0.648143436305147,"Biodiversity",FALSE
177,-0.780520244324156,-0.0628047891611279,0.00395383270482331,1.00878078915303,0.0194723415797529,11417.7601086067,0.00634620949994116,0.634620949994116,"Biodiversity",FALSE
178,0.578539346565253,0.00420629718928236,1.76929395256016e-05,1.00007652648479,0.0194159143848079,11418.5118239538,5.29621030974005e-05,0.00529621030974005,"Biodiversity",FALSE
179,3.14721244111841,0.289010318052157,0.0777236105191416,0.949057497438549,0.0180256211490658,11031.3563005494,0.00759474264324408,0.759474264324408,"Biodiversity",TRUE
180,-0.24192493878806,-0.0196592557719806,0.000388354569287956,1.01116983018364,0.0195386335143656,11418.8649259239,0.00595638305271415,0.595638305271415,"Biodiversity",FALSE
181,0.137207966489538,0.0101433319169744,0.00010352146098878,1.01260625404494,0.0195566402121875,11417.4840583704,0.00662823209039975,0.662823209039975,"Biodiversity",FALSE
182,0.399017026287455,0.0332786030644959,0.00111455630591954,1.01295804880768,0.0195479219444347,11410.0664690492,0.00733684901583781,0.733684901583782,"Biodiversity",FALSE
183,0.203019540743082,0.0166193118061646,0.000278418814929139,1.01440351167851,0.0195745165068304,11404.1540808981,0.00766188657531953,0.766188657531953,"Biodiversity",FALSE
184,-0.192768426712315,-0.0183221835883319,0.000338549323757294,1.01479741822868,0.0195801196616411,11382.6685138384,0.00781867837511285,0.781867837511285,"Biodiversity",FALSE
1,-1.46697624784215,-0.0918514575336292,0.00841249354253509,0.999359677496763,0.00569650031698941,2456.23666520212,0.00372100724695972,0.372100724695971,"Crop yield",FALSE
2,-2.55228904130836,-0.214292018753822,0.0444739708682294,0.975806666849486,0.00549659222111265,2427.2911687421,0.00594517413251352,0.594517413251351,"Crop yield",TRUE
3,0.733039471202302,0.0606801374172872,0.00369492698409888,1.00956501743497,0.00575437268896756,2460.76824100094,0.0064547154145002,0.645471541450019,"Crop yield",FALSE
4,-0.346169745839649,-0.0198329835120774,0.000394129424728738,1.00678359773913,0.0057536034473392,2461.15684130229,0.0038010881182079,0.380108811820789,"Crop yield",FALSE
5,0.353105244325255,0.0331626556968741,0.00110809036815232,1.01321899458864,0.00577693808659573,2461.8339552337,0.00719947330669356,0.719947330669355,"Crop yield",FALSE
6,-0.000910359510114155,-3.18892304374056e-07,1.01692301789757e-13,1.00000041171119,0.00573051728548524,2461.8398889648,2.16134864404649e-07,2.16134864404649e-05,"Crop yield",FALSE
7,0.121099935436952,0.00331731141837995,1.10052456701344e-05,1.00119233487978,0.00573500255319002,2461.839297158,0.00061728396570661,0.0617283965706609,"Crop yield",FALSE
8,0.381186234052854,0.0306087481385397,0.000940918980276632,1.00995483136034,0.00576521325551352,2461.81170344723,0.00546221796984437,0.546221796984436,"Crop yield",FALSE
9,-6.97726380924248,-0.878359039658468,0.515060653392728,0.748460098159015,0.0037671475235219,1245.70917863139,0.00747163931848854,0.747163931848853,"Crop yield",TRUE
10,-6.37253988627636,-0.579666916432818,0.282860327008445,0.840870321350037,0.00446991677719662,2328.62484250361,0.00553795656123516,0.553795656123515,"Crop yield",TRUE
11,-0.0290949704543264,-0.000360326104789193,1.29836818192881e-07,1.00057831632785,0.00573266363524056,2461.83000237797,0.000303275620818469,0.0303275620818468,"Crop yield",FALSE
12,-1.9863258094126,-0.180736315717386,0.031839382182245,0.987193452195199,0.00557498995226726,2384.83365077948,0.00717731460220516,0.717731460220514,"Crop yield",FALSE
13,0.256287321266444,0.0238874772358099,0.000574439482899163,1.01240911762823,0.00577549734330388,2461.81292501201,0.00658171802585381,0.65817180258538,"Crop yield",FALSE
14,-1.18142961161715,-0.0848781603349914,0.00718996830757809,1.00275626581425,0.00571293268555542,2455.8179702306,0.00499375157203237,0.499375157203236,"Crop yield",FALSE
15,0.496817167018261,0.0361938907922014,0.00131382759852666,1.00826653040704,0.00575766724237692,2461.70708515554,0.00475195223444307,0.475195223444306,"Crop yield",FALSE
16,1.30671573709535,0.109186166339176,0.0118602330560633,1.00318177444786,0.00569892665366361,2447.65134740742,0.00719363268395067,0.719363268395066,"Crop yield",FALSE
17,-0.917287197657962,-0.0803587855293003,0.00646222253428127,1.00826891708669,0.00573469149987004,2010.17767863426,0.00767274692060651,0.76727469206065,"Crop yield",FALSE
18,-0.580883884266245,-0.0241239240686753,0.000582140638916564,1.00275632236184,0.00573799911940214,2461.11295821301,0.00179288516938197,0.179288516938197,"Crop yield",FALSE
19,0.058601984188283,0.00394731949169192,1.55948018313628e-05,1.00443514530851,0.00574709306743021,2461.81582222598,0.00230156221496469,0.230156221496469,"Crop yield",FALSE
20,-0.510731278224531,-0.0376599026648512,0.00142408035302045,1.00991673451718,0.00576060786504144,2458.8141424044,0.00600998406564226,0.600998406564226,"Crop yield",FALSE
21,-0.123387384826192,-0.00687049994542555,4.75128649971617e-05,1.01225034125974,0.00577547777997805,2460.67640663635,0.00642721118334683,0.642721118334682,"Crop yield",FALSE
22,-0.375315929563375,-0.0293761978291471,0.000869355105758425,1.01313660370188,0.00577466030197035,2448.42901946648,0.00740737093423325,0.740737093423324,"Crop yield",FALSE
23,0.302428696159706,0.012650542531234,0.000160095886108072,1.0029138069259,0.00574113114595532,2461.81261890988,0.0015498147719582,0.154981477195819,"Crop yield",FALSE
24,0.230843701543222,0.0122650290028532,0.000150559880945367,1.00441929843467,0.00574678866091838,2461.83745813512,0.00232462567932722,0.232462567932722,"Crop yield",FALSE
25,0.512398686615838,0.044648713787581,0.00200483488597664,1.0115648267428,0.00576781023949769,2461.55549204371,0.00672379008258024,0.672379008258023,"Crop yield",FALSE
26,0.710883321410345,0.0589849887459775,0.00349208152937065,1.00974464283074,0.00575577610851386,2460.87933751787,0.00645389798072609,0.645389798072608,"Crop yield",FALSE
27,0.421866419122398,0.0379851292750518,0.00145238096253167,1.01236907637037,0.00577265707056782,2461.75223531133,0.00690302582299443,0.690302582299442,"Crop yield",FALSE
28,0.508805182470471,0.0455916012531065,0.00209173920054349,1.01219948528998,0.00576991413371339,2461.44461730771,0.00708383030482304,0.708383030482303,"Crop yield",FALSE
29,0.441099832679375,0.0227712891157349,0.00051895654572667,1.00434504496574,0.00574545455171048,2461.7505838175,0.00242095610951176,0.242095610951176,"Crop yield",FALSE
30,0.46817348003136,0.0256210282697051,0.000657100102518147,1.00483393119982,0.00574686187032484,2461.73310883878,0.00272688477998584,0.272688477998583,"Crop yield",FALSE
31,0.166112032093497,0.017298970507626,0.000301613267358105,1.01344008345605,0.00578005994729764,2461.53753510602,0.00702144102801908,0.702144102801907,"Crop yield",FALSE
32,0.292836911022054,0.01937449670081,0.000376131196373789,1.00680778278323,0.00575511670461261,2461.83400442328,0.00363241596249824,0.363241596249823,"Crop yield",FALSE
33,-0.016002108597776,0.00147074654700193,2.17359547414347e-06,1.0105366688607,0.00576969416454134,2461.51555131789,0.0054679193321643,0.546791933216429,"Crop yield",FALSE
34,0.00848365832685081,9.31371020162273e-06,8.67451977366393e-11,1.00000209356507,0.00573052377466497,2461.83987686702,1.06778073742048e-06,0.000106778073742048,"Crop yield",FALSE
35,0.0495635965617463,0.00213422314754929,4.55574120768316e-06,1.00203655007312,0.00573814555738903,2461.83280849252,0.00105750297544048,0.105750297544048,"Crop yield",FALSE
36,-0.389292545850242,-0.0298302520914269,0.000895620927735593,1.01230767149474,0.0057715327062285,2456.28997127922,0.00698516503324968,0.698516503324967,"Crop yield",FALSE
37,-0.0605111553894778,-0.00184103806250226,3.40640595773351e-06,1.01070797025741,0.00577018125315379,2461.38579829853,0.00557538274687697,0.557538274687697,"Crop yield",FALSE
38,0.0476389547091627,0.00463459125031733,2.15249927456386e-05,1.00695542107882,0.00575646910377795,2461.77315084907,0.00360651974615688,0.360651974615687,"Crop yield",FALSE
39,0.44163373121026,0.0348830628249617,0.00122174237964684,1.00968287416959,0.00576329934053999,2461.76173867206,0.00543662161249016,0.543662161249015,"Crop yield",FALSE
40,0.613206211516773,0.0439946037134591,0.00194035060387118,1.00775513222516,0.00575363615080371,2461.53463358441,0.00475878412181248,0.475878412181247,"Crop yield",FALSE
41,0.00890549562957752,9.45139827641411e-06,8.93289293948545e-11,1.00000197677835,0.00573052334207929,2461.83987179237,1.00633799991851e-06,0.000100633799991851,"Crop yield",FALSE
42,0.161936632244205,0.011104761726627,0.00012354468086535,1.00650810900926,0.00575465188893639,2461.83183930892,0.0033947112777843,0.339471127778429,"Crop yield",FALSE
43,0.0543395579649264,0.00258606018090922,6.68951921716404e-06,1.00247991305925,0.00573980245002426,2461.83088277658,0.00128754424435188,0.128754424435188,"Crop yield",FALSE
44,0.38886662017769,0.0161587056926555,0.00026119937908052,1.00289356824228,0.00574077635304793,2461.77180128242,0.0015749521175725,0.15749521175725,"Crop yield",FALSE
45,0.324380604851168,0.0208094178277493,0.000433829199672799,1.00649516098709,0.00575377935480014,2461.82443968442,0.00349295845050067,0.349295845050066,"Crop yield",FALSE
46,0.401216767617305,0.0357667815468029,0.00128737754570258,1.01211941379775,0.00577224735790548,2461.79115319748,0.00670826074080702,0.6708260740807,"Crop yield",FALSE
47,0.583681312359815,0.0339806354452436,0.00115603401034108,1.00526706655249,0.00574687562608274,2461.61735263701,0.00315485999499906,0.315485999499906,"Crop yield",FALSE
48,0.201600346711947,0.0188375028777202,0.000357006649145398,1.01179701728336,0.00577380397868569,2461.7806801374,0.00619170679363416,0.619170679363415,"Crop yield",FALSE
49,0.00530986968886128,1.04183199258212e-05,1.08541390224202e-10,1.00000554214737,0.00573053666378523,2461.83989465404,2.8673505168167e-06,0.000286735051681669,"Crop yield",FALSE
50,0.22603285849028,0.0183825679195854,0.00033924701124511,1.00948639231205,0.00576523209993802,2461.83222997899,0.00499657205757964,0.499657205757963,"Crop yield",FALSE
51,0.000484009212200322,2.76769376813615e-07,7.66012879421337e-14,1.00000031537496,0.00573051693944625,2461.83989522706,1.64069812021521e-07,1.6406981202152e-05,"Crop yield",FALSE
52,0.148463599363844,0.0139675493917711,0.000196108144246668,1.01091556116103,0.00577091116749779,2461.75608150429,0.00568786044348266,0.568786044348265,"Crop yield",FALSE
53,0.570540959133891,0.0291906076187188,0.000852710807977918,1.00413679653075,0.00574360939323411,2461.63297823189,0.00244940863275762,0.244940863275761,"Crop yield",FALSE
54,0.29275451773209,0.0154673358737248,0.000239450209963184,1.00449442282023,0.00574683701439879,2461.82528553375,0.00239305167165911,0.23930516716591,"Crop yield",FALSE
55,0.518468474712208,0.0337787479105213,0.00114316529161268,1.00665958097242,0.00575217061934692,2461.68950831524,0.00386065822484838,0.386065822484838,"Crop yield",FALSE
56,0.440581310686969,0.0212577635731213,0.000452179531133655,1.00382300371003,0.00574369782555297,2461.74714957147,0.00212639700362475,0.212639700362475,"Crop yield",FALSE
57,0.100924345881285,0.00670344268744468,4.49929120691171e-05,1.00536418802273,0.00575053168463127,2461.8221232927,0.00278539027041728,0.278539027041728,"Crop yield",FALSE
58,-0.00261367620197385,0.000346049566212531,1.19764879161304e-07,1.0016616088934,0.00573671825774724,2461.82415148338,0.000866111290363444,0.0866111290363443,"Crop yield",FALSE
59,-1.27051673367568,-0.103908740600905,0.0107469535306207,1.00225924312545,0.00569833533585738,2447.5544903383,0.00636002440811008,0.636002440811007,"Crop yield",FALSE
60,-0.181986213222103,-0.0106318855495973,0.00011348325370198,1.00951294717317,0.0057650055775575,2461.22142767945,0.00505163691303266,0.505163691303265,"Crop yield",FALSE
61,-0.588090970255338,-0.0439310129543511,0.00193680148758478,1.00940594379295,0.00575665875813028,2458.22139664319,0.00600701610168151,0.60070161016815,"Crop yield",FALSE
62,-1.33678392727128,-0.104076268708678,0.0107805962211786,1.00108861967448,0.00569412131900017,2451.43780814221,0.00573993310139018,0.573993310139018,"Crop yield",FALSE
63,-1.64759767005925,-0.12246043281302,0.0148811220425032,0.996551047991936,0.00566391039624198,2450.95231329112,0.00510024779764073,0.510024779764072,"Crop yield",FALSE
64,0.354824336126753,0.0312668698898403,0.000983481363034207,1.01176088956753,0.00577185590330625,2461.83028101372,0.00640355482328009,0.640355482328008,"Crop yield",FALSE
65,0.0271541088693548,0.00357736961080743,1.28285965123566e-05,1.00743758003805,0.00575825419323197,2461.74563961345,0.00385681783847681,0.385681783847681,"Crop yield",FALSE
66,-0.0760161898843748,-0.0030215331638856,9.19415332498957e-06,1.01272002469755,0.00577752619978678,2460.7090768927,0.00663132320626721,0.66313232062672,"Crop yield",FALSE
67,0.282467122870364,0.0238964657961802,0.000573839797151104,1.01060633628514,0.00576876231395336,2461.83924083815,0.00565525393059275,0.565525393059274,"Crop yield",FALSE
68,0.1269087628528,0.0117740780911259,0.000139248381586945,1.01010919469223,0.0057680312084165,2461.7611370839,0.00525661747289331,0.52566174728933,"Crop yield",FALSE
69,0.00472463523749686,2.50811096316857e-05,6.29062081842962e-10,1.00002779718943,0.00573062000935862,2461.83979201706,1.44588701057852e-05,0.00144588701057852,"Crop yield",FALSE
70,0.0383923663561601,0.00452994501846577,2.05787256531624e-05,1.00805538046628,0.00576055441902053,2461.73836971755,0.00417572272533351,0.41757227253335,"Crop yield",FALSE
71,-0.0647936888919172,-0.00217398897170962,4.73760220992495e-06,1.00741273554799,0.00575798206966752,2461.64797558582,0.00386684483889694,0.386684483889693,"Crop yield",FALSE
72,0.0577105692436935,0.00813518590757826,6.66901935274253e-05,1.01326909255489,0.00577986698713112,2461.16662778506,0.00687684566836379,0.687684566836378,"Crop yield",FALSE
73,0.00603936724592137,1.76025268123228e-06,3.09848950178913e-12,1.00000016404056,0.00573051640809987,2461.83987221063,8.07142200914702e-08,8.07142200914701e-06,"Crop yield",FALSE
74,0.574337648717277,0.0285437730989405,0.000815275343911248,1.00390817854803,0.00574286933710956,2461.62812525585,0.00231668892008172,0.231668892008172,"Crop yield",FALSE
75,0.389973199002612,0.0208894318766326,0.000436783704928333,1.00467337542428,0.00574693792488973,2461.78528648564,0.00255783933729681,0.255783933729681,"Crop yield",FALSE
76,1.12985408315309,0.0881369924569583,0.00775918833717794,1.00509545589641,0.00572222233698147,2458.56525975329,0.00612482060475705,0.612482060475704,"Crop yield",FALSE
